blockNumber,confirmations,Month,Day,Hour,mean_value_received,variance_value_received,total_received,time_diff_first_last_received,total_tx_sent,total_tx_sent_malicious,total_tx_sent_unique,total_tx_sent_malicious_unique,total_tx_received_malicious_unique,Fraud
17882514,1983903,8,10,5,0.1318380959341165,0.0419338865827014,6.064552412969362,2052.173877314815,84.0,0.0,54.0,0.0,0.0,0
16018883,3847505,11,21,14,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
19478052,388482,3,20,19,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
16687894,3178333,2,23,1,0.4202180232910938,1.2794664141894276,34.87809593316079,328.96694444444444,221.0,0.0,47.0,0.0,0.0,0
18222785,1643599,9,26,21,2.0061430262930227,8.346712897611631,32.09828842068836,992.514710648148,92.0,0.0,37.0,0.0,0.0,0
12630340,7235789,6,14,4,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19485270,381264,3,21,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
17273923,2592497,5,16,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19681262,184857,4,18,8,0.00256539,0.0,0.00256539,0.0,1.0,0.0,1.0,0.0,0.0,0
17686463,2180048,7,13,18,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
19545414,321010,3,30,7,0.0,0.0,0.0,0.0,186.0,0.0,71.0,0.0,0.0,0
19000847,865295,1,13,22,0.0,0.0,0.0,0.0,247.0,0.0,26.0,0.0,0.0,0
15427332,4438811,8,28,10,0.3762815380750671,1.1666490389371498,327.3649381253084,722.2234722222222,1114.0,0.0,310.0,0.0,0.0,0
16022061,3844010,11,22,0,0.0782177475951593,0.0113072760184035,21.50988058866883,1059.4535069444444,556.0,0.0,29.0,0.0,0.0,0
15124037,4742075,7,11,22,0.153774582558697,0.0174225931687296,16.45388033378058,1075.210150462963,134.0,0.0,26.0,0.0,0.0,0
17705936,2160244,7,16,12,0.0269923333333333,0.0005230826463333,0.080977,279.23819444444445,6.0,0.0,6.0,0.0,0.0,0
18431719,1434445,10,26,3,0.0897672866854051,0.0065734732591029,0.2693018600562155,275.30305555555555,7.0,0.0,1.0,0.0,0.0,0
18922253,944203,1,2,21,0.0788988643441785,0.0074825868304026,8.126583027450392,368.2236111111111,76.0,0.0,3.0,0.0,0.0,0
17803184,2062888,7,30,3,11.98501464622251,126.30510279599314,779.0259520044631,1031.6165972222225,76.0,0.0,19.0,0.0,0.0,0
14659274,5207123,4,26,9,0.6857142857142858,0.3914285714285714,4.800000000000001,408.37388888888887,6.0,0.0,1.0,0.0,0.0,0
18585416,1280637,11,16,15,0.4115665299947975,0.0766450534775359,17.285794259781497,182.185,7.0,0.0,1.0,0.0,0.0,0
15084049,4782050,7,5,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
14930048,4936090,6,9,1,0.3981452812612167,0.7165045029719759,48.57372431386844,1093.0263310185185,307.0,0.0,76.0,0.0,0.0,0
16711792,3154596,2,26,10,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
17375349,2490913,5,31,0,0.2091568057916606,0.0326432000857109,8.784585843249749,361.2138888888889,568.0,0.0,14.0,0.0,0.0,0
18666245,1199930,11,27,23,1.117138715566569,3.4281232199785143,34.63130018256364,158.86930555555554,242.0,0.0,22.0,0.0,0.0,0
19133394,733060,2,1,11,0.05711354,0.0014915585925632,0.11422708,67.01013888888889,3.0,0.0,1.0,0.0,0.0,0
19526745,339470,3,27,16,0.0,0.0,0.0,0.0,221.0,195.0,130.0,119.0,0.0,0
19765387,100882,4,30,3,0.2209318910651836,0.0409072015652199,3.0930464749125712,139.30166666666668,381.0,0.0,13.0,0.0,0.0,0
17184504,2681925,5,4,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
12356379,7510027,5,2,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16406760,3459609,1,14,18,0.307666559,0.0668055623068401,3.07666559,668.8350925925926,51.0,0.0,36.0,0.0,0.0,0
15326216,4539924,8,12,9,0.1855880663636363,0.0686540422849225,4.08293746,1150.9992939814815,45.0,0.0,34.0,0.0,0.0,0
12669310,7196803,6,20,5,1.513807751814361,14.18521456772125,696.351565834606,1127.4374074074074,1372.0,0.0,181.0,0.0,0.0,0
18813240,1053099,12,18,13,0.0945505554811602,0.0135324077666102,0.7564044438492821,840.1789236111111,15.0,0.0,1.0,0.0,0.0,0
19060502,805692,1,22,6,1.0811193285094585,4.821123052144423,224.8728203299673,507.0434722222223,1699.0,1.0,456.0,1.0,0.0,0
19351960,514558,3,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18210134,1656128,9,25,3,0.2091568057916606,0.0326432000857109,8.784585843249749,361.2138888888889,568.0,0.0,14.0,0.0,0.0,0
15515467,4350597,9,11,14,0.5354918439861112,0.2451424739142137,38.55541276700001,852.3797569444445,1002.0,0.0,77.0,0.0,0.0,0
19789109,76958,5,3,10,0.0032,0.0,0.0032,0.0,1.0,0.0,1.0,0.0,0.0,0
19761373,104864,4,29,13,0.01,0.0,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0
17207115,2659314,5,7,7,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0
16539529,3326855,2,2,7,2.4229914385394222,19.08850111552696,12.11495719269711,358.3645833333333,9.0,0.0,8.0,0.0,0.0,0
19799252,66954,5,4,20,0.1230309538428841,0.0046539087310364,2.091526215329031,225.9025,33.0,0.0,3.0,0.0,0.0,0
11984373,7882078,3,6,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18848126,1018041,12,23,11,0.12908414,0.0123503840362242,0.25816828,112.07194444444444,18.0,0.0,3.0,0.0,0.0,0
17000928,2865466,4,8,3,0.0944022263753661,0.0019787448486452,0.4720111318768309,313.455,7.0,0.0,6.0,0.0,0.0,0
14624003,5242149,4,20,20,0.2120159033513071,0.1003725066278774,1.4841113234591496,323.3960069444444,5.0,0.0,1.0,0.0,0.0,0
18030272,1836014,8,30,22,0.2382255313513072,0.2207139155516368,15.008208475132358,819.3849652777777,1532.0,0.0,67.0,0.0,0.0,0
16339310,3526833,1,5,8,0.3683333333333333,0.2992583333333333,1.105,448.1634953703704,30.0,0.0,1.0,0.0,0.0,0
17827024,2039407,8,2,11,0.0863455254400951,0.0104247663382646,8.8935891203298,584.5275,271.0,0.0,187.0,0.0,0.0,0
14413279,5452785,3,18,23,0.5354918439861112,0.2451424739142137,38.55541276700001,852.3797569444445,1002.0,0.0,77.0,0.0,0.0,0
16430193,3436131,1,18,0,0.0961815904759543,0.0036365668996562,28.75829555231036,887.7995023148148,1359.0,0.0,49.0,0.0,0.0,0
17543289,2323097,6,23,15,0.013330998139454,3.9048130041326336e-05,0.3466059516258049,452.9240277777778,4.0,0.0,2.0,0.0,0.0,0
12904608,6961771,7,26,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
13303409,6562701,9,26,19,0.6559464392571895,1.8649460117777783,106.91926959892189,1150.568020833333,1237.0,0.0,183.0,0.0,0.0,0
19551728,314509,3,31,5,0.0,0.0,0.0,0.0,1777.0,6.0,212.0,5.0,0.0,0
19807424,58707,5,6,0,0.0,0.0,0.0,0.0,236.0,0.0,47.0,0.0,0.0,0
9236933,10629172,1,8,1,0.0827173024101155,0.0099983775147269,2.7296709795338145,818.8521180555556,79.0,0.0,28.0,0.0,0.0,0
17699215,2167296,7,15,13,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0
18773022,1093152,12,12,22,0.0830407417032869,0.0128982268178408,32.46893000598519,253.20361111111112,441.0,0.0,438.0,0.0,0.0,0
17053335,2812937,4,15,15,0.3097247446626757,0.3295358316017354,12.698714531169706,381.2763888888889,238.0,0.0,45.0,0.0,0.0,0
7383467,12482767,3,17,1,0.0,0.0,0.0,0.0,694.0,498.0,360.0,268.0,0.0,0
19583952,282390,4,4,17,0.001,0.0,0.001,0.0,4.0,0.0,1.0,0.0,0.0,0
19477619,388915,3,20,18,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
16151225,3714978,12,10,2,0.127776700076554,0.1030145958371101,133.3988748799224,905.2295949074074,2160.0,0.0,428.0,0.0,0.0,0
19666569,199889,4,16,7,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
18569466,1296766,11,14,10,0.3063439205929609,0.3900418244734929,31.859767741667937,1127.1052777777777,205.0,0.0,56.0,0.0,0.0,0
10693985,9172085,8,20,1,7.831984790065279,78.03899974800734,125.31175664104448,699.0055208333333,73.0,0.0,16.0,0.0,0.0,0
15885380,3980969,11,2,22,0.2939558192689032,0.2620784642511429,49.38457763717574,1981.8445486111111,574.0,0.0,62.0,0.0,0.0,0
17572684,2293668,6,27,19,2.007881692093024,11.08477537716543,86.33891276000001,1258.1972106481485,172.0,0.0,82.0,0.0,0.0,0
14246369,5620139,2,21,1,5.267480519067875,26.979543758479664,163.29189609110412,896.7837384259259,111.0,0.0,44.0,0.0,0.0,0
19490278,375835,3,22,12,1.2114203122585503,69.42805028136604,1956.443804297559,637.8091319444444,658.0,0.0,81.0,0.0,0.0,0
18838995,1027183,12,22,4,0.2866207722529868,0.1708622298535737,10.318347801107526,158.30694444444444,204.0,0.0,8.0,0.0,0.0,0
17572209,2294233,6,27,17,0.4004828652764252,0.5110659086951392,10.012071631910633,1104.786076388889,59.0,0.0,31.0,0.0,0.0,0
18031769,1834707,8,31,3,0.01342902,0.0,0.01342902,0.0,52.0,0.0,1.0,0.0,0.0,0
17150625,2715495,4,29,8,0.0079350501868761,3.77978020455274e-05,0.0317402007475046,242.84583333333333,6.0,0.0,1.0,0.0,0.0,0
19508332,357782,3,25,1,0.0464488681178683,0.0015148083259297,2.229545669657682,58.48486111111111,258.0,0.0,3.0,0.0,0.0,0
16566381,3299806,2,6,1,0.0,0.0,0.0,0.0,1595.0,0.0,674.0,0.0,0.0,0
18186350,1679783,9,21,19,0.4796856363636363,0.1888291108694545,5.276541999999999,482.52569444444447,134.0,0.0,21.0,0.0,0.0,0
13580149,6286029,11,9,4,0.0323539353222626,0.0033428471225589,7.182573641542305,1122.9680902777775,413.0,0.0,118.0,0.0,0.0,0
19727778,138303,4,24,21,0.0273143991986512,0.0005484819507603,0.0546287983973024,4.092222222222222,106.0,0.0,40.0,0.0,0.0,0
19702443,163755,4,21,7,0.0,0.0,0.0,0.0,204.0,0.0,1.0,0.0,0.0,0
11593937,8272192,1,5,10,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
14676198,5189936,4,29,1,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0
19686294,180229,4,19,1,0.0,0.0,0.0,0.0,110.0,0.0,8.0,0.0,0.0,0
18770275,1095870,12,12,13,0.5212354496827775,0.1326293680796617,6.254825396193329,131.0727777777778,176.0,0.0,9.0,0.0,0.0,0
16318459,3547910,1,2,10,0.1651285739255743,0.0247482876764289,9.412328713757736,1145.7741203703704,72.0,0.0,14.0,0.0,0.0,0
17930683,1935701,8,16,23,0.0379049186358868,0.0065978157944569,1.4782918267995862,564.8551388888889,75.0,0.0,39.0,0.0,0.0,0
16704021,3162182,2,25,8,0.0533788966402978,0.0110328010663231,4.910858490907401,737.6098611111111,63.0,0.0,1.0,0.0,0.0,0
19573106,293402,4,3,5,1.148216223060621,9.932007422211338,88.41264917566781,791.8008333333333,198.0,0.0,82.0,0.0,0.0,0
19792444,73726,5,3,22,0.6108509334587858,0.4975981774421605,9.773614935340571,58.808194444444446,16.0,0.0,12.0,0.0,0.0,0
18977718,888377,1,10,16,0.1,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0
17143856,2722573,4,28,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19595962,270262,4,6,10,0.2673723404028857,0.0950351655435156,49.46388297453386,568.215,360.0,0.0,60.0,0.0,0.0,0
13948391,5917929,1,5,23,0.9567802733009708,0.5910711790576375,98.54836815,865.037488425926,119.0,0.0,3.0,0.0,0.0,0
18831335,1034898,12,21,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19773234,93131,5,1,5,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
19720050,146035,4,23,19,0.311615270811929,0.1339379322190645,14.957532998972594,925.8942476851852,265.0,0.0,22.0,0.0,0.0,0
15009333,4857133,6,22,20,750.1,1124700.02,1500.2,1.965023148148148,45.0,0.0,14.0,0.0,0.0,0
17274923,2591302,5,16,21,0.0,0.0,0.0,0.0,1595.0,0.0,674.0,0.0,0.0,0
19775837,90618,5,1,14,1.86990437875,3.693336509684847,14.95923503,119.61625,10.0,0.0,7.0,0.0,0.0,0
12291252,7574877,4,22,17,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19250872,615360,2,17,23,0.3063439205929609,0.3900418244734929,31.859767741667937,1127.1052777777777,205.0,0.0,56.0,0.0,0.0,0
16747535,3118853,3,3,10,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
17335733,2530631,5,25,11,0.0414369490909091,0.0053098307455938,0.4558064400000003,335.71069444444447,18.0,0.0,10.0,0.0,0.0,0
10997794,8868541,10,5,20,0.8189192001910854,0.8595759155602137,36.03244480840776,1287.9136458333332,165.0,0.0,64.0,0.0,0.0,0
16116248,3750140,12,5,4,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
18919892,946241,1,2,13,0.4796856363636363,0.1888291108694545,5.276541999999999,482.52569444444447,134.0,0.0,21.0,0.0,0.0,0
17155222,2711207,4,30,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16232406,3633982,12,21,10,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
15054613,4811590,7,1,5,0.127776700076554,0.1030145958371101,133.3988748799224,905.2295949074074,2160.0,0.0,428.0,0.0,0.0,0
18925759,940674,1,3,8,0.0660530102339027,0.0109019446758761,0.528424081871222,956.7827777777778,17.0,0.0,13.0,0.0,0.0,0
13106850,6759487,8,27,10,0.2811713084375443,0.1310311891215101,56.515432995946405,1265.1094560185186,177.0,0.0,1.0,0.0,0.0,0
19765765,100753,4,30,4,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
16771021,3095367,3,6,18,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
17553441,2313067,6,25,2,2.0509252811085483,11.072820908016178,6.152775843325645,219.88791666666663,6.0,0.0,1.0,0.0,0.0,0
18827566,1038642,12,20,13,1.0868440388169391,6.958379050914069,242.3662206561774,730.1634606481482,1031.0,0.0,391.0,0.0,0.0,0
15519067,4347151,9,12,5,0.7191616281275156,2.4829310353091985,76.95029420964417,977.5517476851852,590.0,0.0,228.0,0.0,0.0,0
15451819,4414676,9,1,8,0.5550836130132162,0.4557471532650024,22.203344520528645,602.7402662037038,55.0,0.0,13.0,0.0,0.0,0
15404168,4461945,8,24,17,0.0533984117256507,0.0042403974307302,12.762220402430533,879.2828356481482,871.0,0.0,79.0,0.0,0.0,0
18168377,1697679,9,19,7,0.215531187957565,0.0399979989625603,12.069746525623644,574.9190277777777,220.0,0.0,21.0,0.0,0.0,0
17374988,2491503,5,30,23,5.391795996285401,113.20009927597364,355.85853575483645,1111.460173611111,440.0,0.0,85.0,0.0,0.0,0
19483142,383239,3,21,12,0.5270353400000001,0.0,0.5270353400000001,0.0,20.0,0.0,3.0,0.0,0.0,0
13212385,6654097,9,12,17,1.1142661793419577,0.91203569123053,42.3421148149944,970.4595949074074,169.0,0.0,30.0,0.0,0.0,0
12903691,6962727,7,26,19,1.5535601145394995,3.831027321838601,97.87428721598847,1177.6019675925927,163.0,0.0,44.0,0.0,0.0,0
18663377,1203093,11,27,13,0.8459057630444969,1.0084610792565698,161.5680007414989,564.7969444444444,623.0,0.0,71.0,0.0,0.0,0
11179657,8686500,11,2,19,0.4313840317647059,0.5478413020070853,7.33352854,1273.8881944444445,48.0,0.0,24.0,0.0,0.0,0
16538656,3327814,2,2,4,0.2551078007692308,0.0715934793248182,3.3164014100000005,171.3851388888889,147.0,0.0,47.0,0.0,0.0,0
18793897,1072592,12,15,20,1.4060382648633318,3.6466856225100814,26.714727032403303,842.7814120370371,121.0,0.0,55.0,0.0,0.0,0
14812462,5053859,5,20,17,0.1946868800437214,0.1193154488416463,29.00834512651449,792.2999305555555,473.0,0.0,41.0,0.0,0.0,0
16356899,3509200,1,7,19,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
13092352,6774146,8,25,4,0.6084783283485066,0.34066294392571,90.66327092392748,1007.9103703703704,372.0,0.0,41.0,0.0,0.0,0
19693763,172756,4,20,2,0.0820704025,0.005045712981357,0.32828161,6.149305555555555,15.0,0.0,2.0,0.0,0.0,0
19720766,145645,4,23,21,0.21865735,0.0954622577809657,1.7492588000000002,49.04013888888889,5.0,0.0,4.0,0.0,0.0,0
17771315,2095196,7,25,16,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
17838442,2027793,8,4,1,0.1193110726459505,0.0707878549272131,3.817954324670417,488.0915277777778,66.0,0.0,38.0,0.0,0.0,0
19221472,644640,2,13,20,0.5766666666666668,0.1386333333333333,1.7300000000000002,179.0363888888889,3.0,0.0,1.0,0.0,0.0,0
19387672,478507,3,8,3,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
18603636,1262788,11,19,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19449700,416684,3,16,20,0.5132100592999583,0.6397083847792725,106.23448227509138,920.3028587962964,569.0,0.0,343.0,0.0,0.0,0
16461678,3404776,1,22,10,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0
17209414,2657015,5,7,15,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
19477762,388772,3,20,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
17132426,2733798,4,26,19,0.1966645115258048,0.0435039776694306,27.72969612513849,442.2698611111111,471.0,0.0,74.0,0.0,0.0,0
17742301,2124210,7,21,15,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
17174196,2692022,5,2,16,0.7191616281275156,2.4829310353091985,76.95029420964417,977.5517476851852,590.0,0.0,228.0,0.0,0.0,0
4911431,14955080,1,15,7,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
18063257,1802865,9,4,12,0.7376944763970473,3.713360365262984,727.3667537274887,1654.890925925926,745.0,0.0,7.0,0.0,0.0,0
19691399,175059,4,19,18,0.0010833333333333,3.685666666666669e-06,0.0065,0.0229166666666666,6.0,0.0,2.0,0.0,0.0,0
4907588,14958923,1,14,14,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0
16704831,3161421,2,25,10,1.711124,5.371829086752,3.422248,82.94902777777777,7.0,0.0,7.0,0.0,0.0,0
16606053,3260120,2,11,14,0.4371202294736843,0.5764921446610262,8.305284360000002,809.0188541666666,60.0,0.0,37.0,0.0,0.0,0
5829232,14036912,6,21,15,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0
7684045,12182240,5,2,21,0.0,0.0,0.0,0.0,1108.0,1.0,4.0,1.0,0.0,0
17804841,2061558,7,30,9,0.63495249,0.5553774320459592,3.80971494,354.31875,16.0,0.0,11.0,0.0,0.0,0
12888327,6977851,7,24,10,0.0323539353222626,0.0033428471225589,7.182573641542305,1122.9680902777775,413.0,0.0,118.0,0.0,0.0,0
19559823,306701,4,1,8,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0
16537609,3328504,2,2,0,0.0290132872853652,0.001261291706751,4.264953230948687,620.2005787037037,97.0,0.0,1.0,0.0,0.0,0
19799259,66945,5,4,20,0.0,0.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,0
15240724,4625660,7,30,0,0.5132100592999583,0.6397083847792725,106.23448227509138,920.3028587962964,569.0,0.0,343.0,0.0,0.0,0
15579831,4286438,9,21,5,0.0842515643666241,0.0144322885003783,16.766061308958207,634.2830671296297,1410.0,0.0,187.0,0.0,0.0,0
19659475,207014,4,15,7,0.0787921118259314,0.0018525219675397,61.69422355970431,762.1916898148148,389.0,0.0,1.0,0.0,0.0,0
15954062,3912287,11,12,12,0.0128431850206009,0.0007632003290206,0.783434286256655,423.0416666666667,122.0,0.0,37.0,0.0,0.0,0
15911549,3954913,11,6,14,0.1130411409090909,0.0046582180548549,2.4869051000000004,520.3915277777778,65.0,0.0,29.0,0.0,0.0,0
16706197,3160271,2,25,15,0.0930520275397007,0.0394080255176276,4.001237184207134,1085.867349537037,56.0,0.0,19.0,0.0,0.0,0
18567065,1299307,11,14,2,0.5,0.0,0.5,0.0,3.0,0.0,1.0,0.0,0.0,0
19566946,299490,4,2,8,0.0657366596618403,0.0087194458627528,1.7091531512078482,68.36777777777777,424.0,0.0,278.0,0.0,0.0,0
13045579,6820654,8,17,22,24.02564527782147,3504.0930375899093,4156.436633063115,1148.621550925926,500.0,0.0,123.0,0.0,0.0,0
19028856,837568,1,17,20,0.0,0.0,0.0,0.0,681.0,0.0,106.0,0.0,0.0,0
16693830,3172397,2,23,21,0.4202180232910938,1.2794664141894276,34.87809593316079,328.96694444444444,221.0,0.0,47.0,0.0,0.0,0
19443737,422382,3,15,23,0.0102194609692643,0.0015073677885456,1.052604479834232,250.23875,175.0,0.0,19.0,0.0,0.0,0
13999110,5867126,1,13,19,0.0880623207731261,0.0070345497411709,2.7299319439669096,535.0643518518518,80.0,0.0,15.0,0.0,0.0,0
18112920,1753576,9,11,11,0.3376861403703703,0.1771028849713207,9.11752579,894.9871296296296,58.0,0.0,22.0,0.0,0.0,0
13210204,6656300,9,12,9,0.256036100474606,0.1937275295030361,19.714779736544667,1083.7376157407407,78.0,0.0,19.0,0.0,0.0,0
11410259,8455863,12,8,5,0.0,0.0,0.0,0.0,304.0,0.0,1.0,0.0,0.0,0
13656237,6209876,11,21,5,1.513807751814361,14.18521456772125,696.351565834606,1127.4374074074074,1372.0,0.0,181.0,0.0,0.0,0
17530675,2335694,6,21,21,0.1536370505777254,0.0252969858916762,9.525497135818975,1128.057349537037,90.0,0.0,1.0,0.0,0.0,0
13172968,6693109,9,6,15,2.1241397856255784,68.07056483104463,575.6418819045317,1358.3369444444445,837.0,0.0,95.0,0.0,0.0,0
18846679,1019453,12,23,6,0.1057649923942374,0.0192396052838597,2.85565479464441,977.8791203703704,120.0,0.0,9.0,0.0,0.0,0
16286417,3579789,12,28,23,0.0215683222930227,0.0004856740865101,0.2372515452232503,294.976875,17.0,0.0,12.0,0.0,0.0,0
17722804,2143707,7,18,21,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
7398770,12467672,3,19,10,6.787004322702458,183.75109031382723,95.0180605178344,1498.8729398148148,104.0,0.0,69.0,0.0,0.0,0
17912556,1953634,8,14,10,0.1388464792286235,0.0040614961766284,0.2776929584572471,91.41722222222222,52.0,0.0,26.0,0.0,0.0,0
5057543,14808640,2,9,6,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
17652752,2213540,7,9,0,0.0997777693622652,0.0066522829614932,11.773776784747303,875.9136921296297,216.0,0.0,10.0,0.0,0.0,0
19553992,312224,3,31,12,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,0
16183597,3682786,12,14,14,0.20591559,0.0767658368100962,0.41183118,132.40944444444443,15.0,0.0,14.0,0.0,0.0,0
18102135,1764039,9,9,23,0.0,0.0,0.0,0.0,19.0,0.0,11.0,0.0,0.0,0
19291877,574189,2,23,17,2.634321388426888,10.979881742499122,250.26053190055435,2254.3112847222224,321.0,0.0,47.0,0.0,0.0,0
5228055,14638128,3,10,3,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
19414289,452235,3,11,20,0.0,0.0,0.0,0.0,117.0,0.0,13.0,0.0,0.0,0
17947966,1918368,8,19,9,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0
18820051,1046260,12,19,12,0.1070023425783525,0.028814707107251,2.6750585644588134,923.0775810185186,187.0,0.0,21.0,0.0,0.0,0
19407841,458475,3,10,23,26.574866314847547,3516.0095227893544,372.0481284078657,90.81180555555557,51.0,0.0,31.0,0.0,0.0,0
16119689,3746699,12,5,16,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
18194509,1671616,9,22,22,0.0436072026573956,0.0019881002834237,8.808654936793923,636.7040856481482,357.0,0.0,15.0,0.0,0.0,0
12227009,7639304,4,12,19,10.124387636174072,210.1253799333253,718.8315221683591,2124.068599537037,388.0,0.0,124.0,0.0,0.0,0
17823398,2042655,8,1,23,0.1602435030853501,0.0089771801693702,26.60042151216813,1029.3550925925929,124.0,0.0,1.0,0.0,0.0,0
17250897,2615188,5,13,11,0.003,0.0,0.003,0.0,2.0,0.0,1.0,0.0,0.0,0
13613369,6252834,11,14,10,0.127776700076554,0.1030145958371101,133.3988748799224,905.2295949074074,2160.0,0.0,428.0,0.0,0.0,0
17645696,2220356,7,8,1,6.755284208812416,685.3690309294607,9085.8572608527,986.082511574074,1328.0,1.0,606.0,1.0,1.0,0
19471152,394906,3,19,20,0.1254024926332096,0.0046259937138228,16.55312902758367,165.15152777777777,186.0,0.0,1.0,0.0,0.0,0
13981343,5884893,1,11,1,0.0880623207731261,0.0070345497411709,2.7299319439669096,535.0643518518518,80.0,0.0,15.0,0.0,0.0,0
14439559,5426909,3,23,1,0.4382205179285993,0.5757958430711622,27.16967211157316,883.8528819444444,666.0,1.0,253.0,1.0,0.0,0
17229199,2637230,5,10,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5965426,13901085,7,14,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
15498800,4367523,9,8,20,0.0,0.0,0.0,0.0,59.0,0.0,10.0,0.0,0.0,0
19312269,554182,2,26,14,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
14637097,5229208,4,22,21,0.379984784111635,1.6107964584119807,125.01499397272792,2254.177025462963,2151.0,0.0,346.0,0.0,0.0,0
19701724,164550,4,21,5,0.0012871278571428,1.2764700945137563e-06,0.03603958,13.526527777777778,31.0,0.0,31.0,0.0,0.0,0
14539895,5326583,4,7,16,0.6883894586879488,1.2869568586852318,48.87565156684436,858.5187847222222,100.0,0.0,15.0,0.0,0.0,0
11720912,8145217,1,24,21,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
16628335,3237810,2,14,16,2.5491156750000004,28.281550688188712,15.294694050000002,170.82208333333332,159.0,0.0,53.0,0.0,0.0,0
17801846,2064665,7,29,23,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
15618248,4248057,9,26,14,0.379984784111635,1.6107964584119807,125.01499397272792,2254.177025462963,2151.0,0.0,346.0,0.0,0.0,0
17194094,2672335,5,5,11,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
19187421,678753,2,9,1,61.00552285729587,41612.42767907426,2745.248528578314,1408.078113425926,68.0,0.0,29.0,0.0,0.0,0
